SKU,productCategoryId,productCategory_caption_UKR,productCategory_caption_RU,productCategory_caption_ENG,productTypeId,productType_caption_UKR,productType_caption_RU,productType_caption_ENG,brandId,lagerUnitQuantity,lagerUnitTypeId,lagerUnitType_caption,trademark,countryOfOrigin,countryOfOrigin_caption,commodity_group,commodity_group_caption_UKR,commodity_group_caption_RU,commodity_group_caption_ENG
856658,6967.0,Здоба мелкоштучн з маковою начинкою власного виробництва,Сдоба мелкошт с маковой начинкой собств произв,"Small fancy bread with poppy stuff, own production",,,,,,85.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
856881,6786.0,Чіабатта світла з добавками допік,Чиабатта светлая с добавками допек,"Ciabatta, light, flavored, par baked",,,,,,180.0,1,г         ,4043.0,,,5550412,Випічка,Выпечкa,Bakery
856882,6786.0,Чіабатта світла з добавками допік,Чиабатта светлая с добавками допек,"Ciabatta, light, flavored, par baked",,,,,,180.0,1,г         ,4043.0,,,5550412,Випічка,Выпечкa,Bakery
857553,5954.0,,Творог,,3287.0,,ТГ Творожная продукция - Творог - Не жирный,,,220.0,1,г         ,1173.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
857554,5954.0,,Творог,,3283.0,,ТГ Творожная продукция - Творог - 9% и более,,,220.0,1,г         ,1173.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
857555,5954.0,,Творог,,3282.0,,ТГ Творожная продукция - Творог - 5%,,,220.0,1,г         ,1173.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
857783,6458.0,Сири напівтверді пластової,Сыры полутвердые пластовой,Semi-hard layered cheese,1892.0,напівтверді сири - Дешевші - Національний - Великопористий / Пластової - Голландський,полутвердые сыры - Более дешевые - Национальный - Крупнопористый/Пластовой - Голландский,semi-hard cheese — Cheaper— National — Coarse-pored/layered — Gollandsky,2737.0,1.0,2,кг        ,16519.0,9.0,Німеччина,5550352,Сири на вагу,Сыры весовые,Cheese
857822,6777.0,Хліб пшеничний без добавок допік,Хлеб пшеничный без добавок допек,"Plain wheat bread, parbaking",,,,,,388.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
859000,6762.0,Слойка з м'ясною начинкою допік,Слойка с мясной начинкой допек,"Turnover with meat stuff, parbaking",,,,,,119.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
859625,6685.0,Булка дрібноштучних без добавок допік,Булка мелкоштучная без добавок допек,"Small plain bread roll, parbaking",,,,,,90.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859626,6785.0,Чіабатта світла без добавок допік,Чиабатта светлая без добавок допек,"Ciabatta, light, plain, parbaking",,,,,,120.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859627,6741.0,Здоба дрібноштучних з фруктовою начинкою допік,Сдоба мелкоштучная с фруктовой начинкой допек,"Small fancy bread with fruit stuff, parbaking",,,,,,70.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859628,6732.0,,Сдоба мелкоштучная с ягодной начинкой допек,,,,,,,70.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859632,6732.0,,Сдоба мелкоштучная с ягодной начинкой допек,,,,,,,120.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859633,6687.0,Булка дрібноштучна з добавками допік,Булка мелкоштучная с добавками допек,"Small bread roll, flavored, parbaking",,,,,,75.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859635,6733.0,,Сдоба мелкоштучная без начинки допек,,,,,,,200.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859639,6771.0,Багет з добавками допік,Багет с добавками допек,"Baguette loaf, flavored, par baked",,,,,,150.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859642,6769.0,Багет без добавок допік,Багет без добавок допек,"Baguette loaf, plain, parbaking",,,,,,300.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859644,6741.0,Здоба дрібноштучних з фруктовою начинкою допік,Сдоба мелкоштучная с фруктовой начинкой допек,"Small fancy bread with fruit stuff, parbaking",,,,,,150.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859646,6735.0,,Сдоба мелкоштучная с масляно-молочным кремом допек,,,,,,,110.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859649,6734.0,,Сдоба мелкоштучная с маковой начинкой допек,,,,,,,100.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859650,6687.0,Булка дрібноштучна з добавками допік,Булка мелкоштучная с добавками допек,"Small bread roll, flavored, parbaking",,,,,,50.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859654,6769.0,Багет без добавок допік,Багет без добавок допек,"Baguette loaf, plain, parbaking",,,,,,280.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859655,6687.0,Булка дрібноштучна з добавками допік,Булка мелкоштучная с добавками допек,"Small bread roll, flavored, parbaking",,,,,,300.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859657,6733.0,,Сдоба мелкоштучная без начинки допек,,,,,,,110.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859659,6735.0,,Сдоба мелкоштучная с масляно-молочным кремом допек,,,,,,,135.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859665,6785.0,Чіабатта світла без добавок допік,Чиабатта светлая без добавок допек,"Ciabatta, light, plain, parbaking",,,,,,160.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859666,6787.0,Чіабатта темна без добавок допік,Чиабатта темная без добавок допек,"Ciabatta, dark, plain, parbaking",,,,,,160.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859667,6786.0,Чіабатта світла з добавками допік,Чиабатта светлая с добавками допек,"Ciabatta, light, flavored, par baked",,,,,,160.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859668,6769.0,Багет без добавок допік,Багет без добавок допек,"Baguette loaf, plain, parbaking",,,,,,250.0,1,г         ,2946.0,,,5550412,Випічка,Выпечкa,Bakery
859676,5922.0,Десерти молочні,Десерты молочные,Milk desserts,400.0,Десерти молочні - до 200г,Десерты молочные - до 200г,Milk desserts — up to 200 g,,180.0,1,г         ,1120.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
